1970-01-01 00:00:00.000000|||||||||||||||||
1970-01-01 00:00:00.008000|||||||||||||||||
1970-01-01 00:00:00.016059|||||||||||||||||
1970-01-01 00:00:00.023059|||||||||||||||||
1970-01-01 00:00:00.211333|193.167.0.100|193.167.100.100|1288|37167|443|0x00000001|0||0ee7df06e4e6dd6dc6ebfb|0,6|||||1|server4|63
1970-01-01 00:00:00.250526|193.167.100.100|193.167.0.100|1208|443|37167|0x00000001,0x00000001|0,2|eb5f6407ccc61d5c,eb5f6407ccc61d5c||2,6,6,0|125||0||2,8,11,15,20||63
1970-01-01 00:00:00.251476|193.167.0.100|193.167.100.100|1288|37167|443|0x00000001,0x00000001|0,2||eb5f6407ccc61d5c,eb5f6407ccc61d5c|2,0,6|0||0||20||63
1970-01-01 00:00:00.252524|193.167.0.100|193.167.100.100|48|37167|443|0x00000001|2||eb5f6407ccc61d5c|2|0||0||||63
1970-01-01 00:00:00.252580|193.167.0.100|193.167.100.100|54|37167|443||||eb5f6407ccc61d5c|9|||||||63
1970-01-01 00:00:00.285185|193.167.100.100|193.167.0.100|614|443|37167|0x00000001|2|eb5f6407ccc61d5c||2,6|0||1||4,4||63
1970-01-01 00:00:00.285605|193.167.0.100|193.167.100.100|40|37167|443||||eb5f6407ccc61d5c|2|21||0||||63
1970-01-01 00:00:00.285830|193.167.100.100|193.167.0.100|116|443|37167|||||2,30,24,24,24|0||0||||63
1970-01-01 00:00:00.286229|193.167.0.100|193.167.100.100|42|37167|443||||3ef4d3da05e2b3fa|2,25|17||1||||63
1970-01-01 00:00:00.287614|193.167.100.100|193.167.0.100|1054|443|37167|||||11|||||||63
1970-01-01 00:00:00.287973|193.167.0.100|193.167.100.100|38|37167|443||||3ef4d3da05e2b3fa|29|||||||63
1970-01-01 00:00:00.317776|193.167.100.100|193.167.0.100|59|443|37167|||||2,24|0||1||||63
1970-01-01 00:00:00.317949|193.167.0.100,193.167.100.100|193.167.100.100,193.167.0.100|59|443|37167|||||2,24|0||1||||63,62
1970-01-01 00:00:00.318754|193.167.100.100|193.167.0.100|30|443|37167|||||28|||||||63
1970-01-01 00:00:00.318878|193.167.0.100,193.167.100.100|193.167.100.100,193.167.0.100|30|443|37167|||||28|||||||63,62
