1970-01-01 00:00:00.000000|||||||||||||||||
1970-01-01 00:00:00.008000|||||||||||||||||
1970-01-01 00:00:00.016059|||||||||||||||||
1970-01-01 00:00:00.023059|||||||||||||||||
1970-01-01 00:00:00.210415|193.167.0.100|193.167.100.100|1288|39581|443|0x00000001|0||a8277a6148037395783125a148d2aa70901b062f|0,6|||||1|server4|63
1970-01-01 00:00:00.249190|193.167.100.100|193.167.0.100|1260|443|39581|0x00000001,0x00000001|0,2|10f27be1e4b1208d,10f27be1e4b1208d||2,6,6,0|148||0||2,8,11,15,20||63
1970-01-01 00:00:00.250496|193.167.0.100|193.167.100.100|1288|39581|443|0x00000001,0x00000001|0,2||10f27be1e4b1208d,10f27be1e4b1208d|3,0,6|0||0||20||63
1970-01-01 00:00:00.251544|193.167.0.100|193.167.100.100|51|39581|443|0x00000001|2||10f27be1e4b1208d|3|0||0||||63
1970-01-01 00:00:00.251602|193.167.0.100|193.167.100.100|54|39581|443||||10f27be1e4b1208d|9|||||||63
1970-01-01 00:00:00.282676|193.167.100.100|193.167.0.100|29|443|39581|||||30,0|||||||63
1970-01-01 00:00:00.282848|193.167.100.100|193.167.0.100|193|443|39581|0x00000001|2|10f27be1e4b1208d||2,24,24,24,7|28||0||||63
1970-01-01 00:00:00.283245|193.167.0.100|193.167.100.100|47|39581|443||||db3afcb8d47ec70c|3,25|15|0|0||||63
1970-01-01 00:00:00.283970|193.167.100.100|193.167.0.100|1059|443|39581|||||2,11|11||0||||63
1970-01-01 00:00:00.284362|193.167.0.100|193.167.100.100|38|39581|443||||db3afcb8d47ec70c|29|||||||63
1970-01-01 00:00:00.314072|193.167.100.100|193.167.0.100|60|443|39581|||||2,24|18||1||||63
1970-01-01 00:00:00.314263|193.167.0.100,193.167.100.100|193.167.100.100,193.167.0.100|60|443|39581|||||2,24|18||1||||63,62
